Data;Hora;ID do Pedido;Código;Produto;Categoria;SubCategoria;Quantidade; Preço Unitário ; Total do Pedido ; Custo Unitário ; Custo Total ;Forma de Pagamento;Tipo;Localidade; Bairro 
28/11/2023;21:31;11715;15;BATATA FRITA;ALIMENTOS; ENTRADAS;11;R$ 27,82 ;R$ 306,02 ;R$ 8,07 ;88,77;Pix;Presencial;Votorantim;Jardim Primavera
28/11/2023;13:26;11716;65;PASTEL CAMARAO COM CATUPIRI 06 UNIDADE;ALIMENTOS; ENTRADAS;1;R$ 28,85 ;R$ 28,85 ;R$ 8,63 ;8,63;Dinheiro;Presencial;Sorocaba;Jardim São Paulo
28/11/2023;21:24;11717;10;PIABA FRITA;ALIMENTOS; ENTRADAS;1;R$ 39,78 ;R$ 39,78 ;R$ 5,29 ;5,29;Dinheiro;Presencial;Votorantim;Jardim Primavera
28/11/2023;19:53;11718;13;ISCA DE PEIXE;ALIMENTOS; ENTRADAS;2;R$ 59,62 ;R$ 119,24 ;R$ 21,89 ;43,78;Cartão de Crédito;Delivery;Votorantim;Jardim Tatiana
28/11/2023;14:14;11719;217;MOQUECA DE ARRAIA 400 GRAMAS;ALIMENTOS; ENTRADAS;1;R$ 69,37 ;R$ 69,37 ;R$ 14,50 ;14,5;Pix;Presencial;Sorocaba;Jardim Tulipas
29/11/2023;13:42;11720;567;CACHACA YPIOCA OURO EMPALHADA 965ML;BEBIDAS ALCOOLICAS ; CACHACAS;3;R$ 6,90 ;R$ 20,70 ;R$ 1,86 ;5,58;Cartão de Crédito;Delivery;Votorantim;Jardim Tatiana
29/11/2023;14:29;11721;900;REFRIGERANTE KS COCA COLA 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;13;R$ 7,81 ;R$ 101,53 ;R$ 2,03 ;26,39;Pix;Presencial;Sorocaba;Jardim Piazza Di Roma
29/11/2023;12:04;11722;901;REFRIGERANTE KS COCA COLA ZERO 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;7;R$ 7,85 ;R$ 54,95 ;R$ 2,03 ;14,21;Pix;Presencial;Sorocaba;Jardim São Paulo
29/11/2023;13:22;11723;504;CACHACA YPIOCA 150 ANOS DOSE;BEBIDAS ALCOOLICAS ; CACHACAS;3;R$ 7,87 ;R$ 23,61 ;R$ 3,79 ;11,37;Cartão de Crédito;Presencial;Sorocaba;Jardim Paulista
29/11/2023;14:35;11724;938;REFRIG GUARANA ANTARTICA LATA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;2;R$ 8,46 ;R$ 16,92 ;R$ 2,24 ;4,48;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
29/11/2023;11:37;11725;332;ENERGETICO MONSTER MANGO ENERGY LATA 473 ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;1;R$ 8,50 ;R$ 8,50 ;R$ 8,01 ;8,01;Pix;Delivery;Sorocaba;Jardim Vergueiro
29/11/2023;22:04;11726;966;SUCO COPO MORANGO;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;3;R$ 12,78 ;R$ 38,34 ;R$ 3,06 ;9,17;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
29/11/2023;20:18;11727;807;CERVEJA DEVASSA LAGER 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;16;R$ 13,50 ;R$ 216,00 ;R$ 4,79 ;76,64;Pix;Delivery;Votorantim;Jardim Primavera
29/11/2023;19:53;11728;826;CERVEJA EISENBAHN PILSEN LONG NECK 355ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;1;R$ 13,90 ;R$ 13,90 ;R$ 5,18 ;5,18;Cartão de Crédito;Delivery;Votorantim;Jardim Tatiana
29/11/2023;22:21;11729;863;CERVEJA EISENBAHN UNFILTERED 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;8;R$ 14,90 ;R$ 119,20 ;R$ 6,50 ;52;Cartão de Crédito;Presencial;Sorocaba;Campolim
29/11/2023;13:18;11730;813;CERVEJA AMSTEL LAGER 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;29;R$ 17,84 ;R$ 517,36 ;R$ 6,07 ;176,03;Pix;Presencial;Sorocaba;Campolim
29/11/2023;20:48;11731;859;CERVEJA EISENBAHN PILSEN 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;3;R$ 17,86 ;R$ 53,58 ;R$ 5,76 ;17,28;Dinheiro;Presencial;Sorocaba;Vila Hortência
29/11/2023;21:07;11732;880;CERVEJA EISENBAHN IPA LONG NECK 355ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;2;R$ 17,90 ;R$ 35,80 ;R$ 6,51 ;13,03;Pix;Delivery;Sorocaba;Vila Hortência
29/11/2023;21:43;11733;336;PIRAO DE PEIXE;ALIMENTOS; ACOMPANHAMENTOS;1;R$ 18,90 ;R$ 18,90 ;R$ 5,49 ;5,49;Cartão de Crédito;Delivery;Votorantim;Vila Nova
29/11/2023;11:12;11734;241;CAIP FRUTA YPIOCA;DRINKS; CAIPIROSCAS DE FRUTA;13;R$ 19,84 ;R$ 257,92 ;R$ 2,72 ;35,34;Pix;Presencial;Sorocaba;Vila Serrana
29/11/2023;22:36;11735;3;CALDO DE PEIXE;ALIMENTOS; ENTRADAS;1;R$ 19,91 ;R$ 19,91 ;R$ 2,00 ;2;Cartão de Crédito;Delivery;Sorocaba;Campolim
29/11/2023;13:02;11736;61;PASTEL QUEIJO 06 UNIDADE;ALIMENTOS; ENTRADAS;4;R$ 21,72 ;R$ 86,88 ;R$ 8,05 ;32,18;Dinheiro;Presencial;Sorocaba;Jardim Europa
29/11/2023;20:01;11737;602;CAIP ESPECIAIS YPIOCA;DRINKS; COQUETEIS;2;R$ 22,90 ;R$ 45,80 ;R$ 3,56 ;7,11;Pix;Delivery;Sorocaba;Jardim Piazza Di Roma
29/11/2023;14:56;11738;630;CAIP FRUTA VODKA SMIRNOFF;DRINKS; CAIPIROSCAS DE FRUTA;5;R$ 23,77 ;R$ 118,85 ;R$ 4,96 ;24,79;Pix;Delivery;Sorocaba;Jardim São Paulo
29/11/2023;14:30;11739;67;PASTEL CARNE DO SOL COM QUEIJO 06 UNIDADE;ALIMENTOS; ENTRADAS;5;R$ 24,73 ;R$ 123,65 ;R$ 5,71 ;28,54;Cartão de Crédito;Presencial;Sorocaba;Campolim
29/11/2023;20:39;11740;786;COQUETEL GORDONS TONIC PINK;DRINKS; COQUETEIS;2;R$ 26,90 ;R$ 53,80 ;R$ 15,09 ;30,18;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
29/11/2023;12:06;11741;115;SURURU;ALIMENTOS; ENTRADAS;1;R$ 34,76 ;R$ 34,76 ;R$ 9,27 ;9,27;Pix;Delivery;Sorocaba;Jardim do Sol
29/11/2023;21:11;11742;109;MOQUECA DE ARRAIA 200G;ALIMENTOS; ENTRADAS;1;R$ 36,03 ;R$ 36,03 ;R$ 7,29 ;7,29;Dinheiro;Delivery;Sorocaba;Jardim Piazza Di Roma
29/11/2023;20:09;11743;80;BOLINHA DE CAMARAO CATUPIRI;ALIMENTOS; ENTRADAS;2;R$ 38,96 ;R$ 77,92 ;R$ 5,73 ;11,47;Dinheiro;Presencial;Votorantim;Vossoroca
29/11/2023;20:45;11744;114;ISCA DE PEIXE INFANTIL;ALIMENTOS; PRATOS EXECUTIVOS E INFANTIS;1;R$ 47,25 ;R$ 47,25 ;R$ 19,37 ;19,37;Dinheiro;Presencial;Votorantim;Vossoroca
29/11/2023;12:21;11745;107;FILE DE PARGO COM ALCAPARRAS INDIVIDUAL;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 53,60 ;R$ 53,60 ;R$ 28,98 ;28,98;Cartão de Crédito;Presencial;Sorocaba;Jardim Europa
29/11/2023;14:07;11746;171;ARROZ DE CAMARAO;ALIMENTOS; PRATOS RISOTOS;1;R$ 60,00 ;R$ 60,00 ;R$ 40,37 ;40,37;Cartão de Crédito;Presencial;Sorocaba;Campolim
29/11/2023;14:18;11747;7;FILE TRINCHADO APERITIVO;ALIMENTOS; ENTRADAS;1;R$ 79,69 ;R$ 79,69 ;R$ 26,68 ;26,68;Cartão de Crédito;Delivery;Sorocaba;Jardim do Sol
29/11/2023;22:21;11748;231;CARNE DE SOL NORDESTINA;ALIMENTOS; PRATOS DE CARNES;1;R$ 107,58 ;R$ 107,58 ;R$ 19,79 ;19,79;Dinheiro;Presencial;Sorocaba;Campolim
29/11/2023;19:46;11749;203;FILE MIGNON TRINCHADO;ALIMENTOS; PRATOS DE CARNES;1;R$ 129,00 ;R$ 129,00 ;R$ 43,70 ;43,7;Pix;Presencial;Sorocaba;Jardim Piazza Di Roma
30/11/2023;12:37;11750;950;LIMAO SUMO 40ML;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;15;R$ 2,00 ;R$ 30,00 ;R$ 0,90 ;13,53;Pix;Presencial;Sorocaba;Vila Serrana
30/11/2023;12:12;11751;946;AGUA MINERAL INDAIA SEM GAS 500ML;BEBIDAS NAO ALCOOLICAS ; AGUA MINERAL;36;R$ 5,28 ;R$ 190,08 ;R$ 1,14 ;40,95;Cartão de Crédito;Presencial;Votorantim;Jardim Tatiana
30/11/2023;13:41;11752;500;CACHACA YPIOCA PRATA DOSE;BEBIDAS ALCOOLICAS ; CACHACAS;1;R$ 5,50 ;R$ 5,50 ;R$ 0,69 ;0,69;Pix;Delivery;Sorocaba;Jardim Vergueiro
30/11/2023;13:11;11753;343;TORRADAS 100G;ALIMENTOS; ACOMPANHAMENTOS;1;R$ 5,90 ;R$ 5,90 ;R$ 1,36 ;1,36;Cartão de Crédito;Delivery;Sorocaba;Vila Hortência
30/11/2023;12:27;11754;995;REFRIGERANTE LATA FANTA GUARANA  350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;1;R$ 6,50 ;R$ 6,50 ;R$ 2,44 ;2,44;Cartão de Crédito;Delivery;Sorocaba;Jardim Piazza Di Roma
30/11/2023;12:47;11755;929;COCO VERDE UND;BEBIDAS NAO ALCOOLICAS ; COCO VERDE;106;R$ 6,69 ;R$ 709,14 ;R$ 2,00 ;212;Pix;Delivery;Votorantim;Jardim Serrano
30/11/2023;21:12;11756;651;REFRIGERANTE TONICA SCHWEPPES LATA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;5;R$ 7,00 ;R$ 35,00 ;R$ 2,61 ;13,05;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
30/11/2023;14:15;11757;672;REFRIGERANTE TONICA CITRUS SCHWEPPES;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;4;R$ 7,00 ;R$ 28,00 ;R$ 2,64 ;10,56;Cartão de Crédito;Presencial;Votorantim;Jardim Serrano
30/11/2023;19:18;11758;938;REFRIG GUARANA ANTARTICA LATA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;19;R$ 8,46 ;R$ 160,74 ;R$ 2,24 ;42,52;Pix;Presencial;Sorocaba;Jardim Tulipas
30/11/2023;12:06;11759;508;CACHACA SELETA DOSE;BEBIDAS ALCOOLICAS ; CACHACAS;2;R$ 8,88 ;R$ 17,76 ;R$ 2,04 ;4,08;Cartão de Crédito;Delivery;Sorocaba;Jardim do Sol
30/11/2023;13:16;11760;969;SUCO COPO ABACAXI COM HORTELA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;8;R$ 9,87 ;R$ 78,96 ;R$ 1,80 ;14,42;Pix;Presencial;Votorantim;Jardim Tatiana
30/11/2023;20:16;11761;966;SUCO COPO MORANGO;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;9;R$ 12,78 ;R$ 115,02 ;R$ 3,06 ;27,5;Cartão de Crédito;Presencial;Votorantim;Jardim Tatiana
30/11/2023;20:59;11762;811;CERVEJA TIGER 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;29;R$ 12,84 ;R$ 372,36 ;R$ 5,61 ;162,69;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
30/11/2023;19:15;11763;505;CACHACA YPIOCA 160 ANOS DOSE;BEBIDAS ALCOOLICAS ; CACHACAS;2;R$ 12,86 ;R$ 25,72 ;R$ 5,46 ;10,92;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
30/11/2023;11:49;11764;863;CERVEJA EISENBAHN UNFILTERED 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;14;R$ 14,90 ;R$ 208,60 ;R$ 6,50 ;91;Cartão de Crédito;Presencial;Sorocaba;Jardim do Sol
30/11/2023;19:49;11765;813;CERVEJA AMSTEL LAGER 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;67;R$ 17,84 ;R$ 1.195,28 ;R$ 6,07 ;406,69;Cartão de Crédito;Presencial;Votorantim;Jardim Primavera
30/11/2023;21:40;11766;859;CERVEJA EISENBAHN PILSEN 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;9;R$ 17,86 ;R$ 160,74 ;R$ 5,76 ;51,83;Cartão de Crédito;Presencial;Votorantim;Jardim Primavera
30/11/2023;20:50;11767;602;CAIP ESPECIAIS YPIOCA;DRINKS; COQUETEIS;2;R$ 22,90 ;R$ 45,80 ;R$ 3,56 ;7,11;Pix;Presencial;Votorantim;Jardim Tatiana
30/11/2023;11:17;11768;630;CAIP FRUTA VODKA SMIRNOFF;DRINKS; CAIPIROSCAS DE FRUTA;9;R$ 23,77 ;R$ 213,93 ;R$ 4,96 ;44,62;Cartão de Crédito;Presencial;Sorocaba;Jardim Europa
30/11/2023;19:00;11769;70;PASTEL CARNE COM AZEITONA 06 UNIDADE;ALIMENTOS; ENTRADAS;4;R$ 24,61 ;R$ 98,44 ;R$ 5,84 ;23,34;Cartão de Crédito;Delivery;Sorocaba;Vila Hortência
30/11/2023;13:14;11770;63;PASTEL PIZZA 06 UNIDADE;ALIMENTOS; ENTRADAS;5;R$ 24,80 ;R$ 124,00 ;R$ 2,08 ;10,4;Dinheiro;Presencial;Sorocaba;Jardim Vergueiro
30/11/2023;19:40;11771;631;CAIP FRUTA MISTA VODKA SMIRNOFF;DRINKS; CAIPIROSCAS MISTAS;1;R$ 24,87 ;R$ 24,87 ;R$ 9,34 ;9,34;Pix;Presencial;Sorocaba;Jardim Tulipas
30/11/2023;19:05;11772;1903;SOBREMESA CHAPEU DE PALHA; DOCES ; TORTAS ;1;R$ 24,90 ;R$ 24,90 ;R$ 33,70 ;33,7;Cartão de Crédito;Presencial;Sorocaba;Vila Hortência
30/11/2023;12:33;11773;632;CAIP ESPECIAIS VODKA SMIRNOFF;DRINKS; COQUETEIS;2;R$ 25,62 ;R$ 51,24 ;R$ 9,67 ;19,34;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
30/11/2023;19:11;11774;788;COQUETEL TERRA MULE;DRINKS; COQUETEIS;5;R$ 26,90 ;R$ 134,50 ;R$ 8,86 ;44,31;Dinheiro;Delivery;Sorocaba;Campolim
30/11/2023;11:09;11775;784;COQUETEL GORDONS TOINIC HIBISCO;DRINKS; COQUETEIS;3;R$ 26,90 ;R$ 80,70 ;R$ 12,56 ;37,67;Cartão de Crédito;Delivery;Sorocaba;Jardim Europa
30/11/2023;19:47;11776;787;COQUETEL GORDONS GREEN APPLE GIN;DRINKS; COQUETEIS;1;R$ 26,90 ;R$ 26,90 ;R$ 12,91 ;12,91;Cartão de Crédito;Presencial;Votorantim;Jardim Tatiana
30/11/2023;13:50;11777;773;COQUETEL TANQUERAY  TRIPE T;DRINKS; COQUETEIS;1;R$ 31,90 ;R$ 31,90 ;R$ 14,80 ;14,8;Cartão de Crédito;Presencial;Sorocaba;Jardim Vergueiro
30/11/2023;11:11;11778;790;CAIP FRUTA VODKA CIROC;DRINKS; CAIPIROSCAS DE FRUTA;2;R$ 36,90 ;R$ 73,80 ;R$ 21,57 ;43,14;Cartão de Crédito;Presencial;Sorocaba;Jardim Europa
30/11/2023;21:56;11779;265;PEITO DE FRANGO INFANTIL;ALIMENTOS; PRATOS EXECUTIVOS E INFANTIS;1;R$ 38,44 ;R$ 38,44 ;R$ 8,24 ;8,24;Cartão de Crédito;Presencial;Votorantim;Vila Nova
30/11/2023;22:24;11780;205;PANELADA 200 GRAMAS;ALIMENTOS; ENTRADAS;1;R$ 38,79 ;R$ 38,79 ;R$ 5,59 ;5,59;Cartão de Crédito;Delivery;Sorocaba;Campolim
30/11/2023;13:37;11781;792;CAIP ESPECIAIS VODKA CIROC;DRINKS; COQUETEIS;4;R$ 38,90 ;R$ 155,60 ;R$ 25,07 ;100,28;Pix;Presencial;Sorocaba;Jardim Vergueiro
30/11/2023;20:36;11782;14;FRANGO A PASSARINHA;ALIMENTOS; ENTRADAS;4;R$ 48,64 ;R$ 194,56 ;R$ 20,16 ;80,66;Pix;Delivery;Sorocaba;Jardim Tulipas
30/11/2023;22:23;11783;107;FILE DE PARGO COM ALCAPARRAS INDIVIDUAL;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;2;R$ 53,60 ;R$ 107,20 ;R$ 28,98 ;57,97;Dinheiro;Presencial;Sorocaba;Campolim
30/11/2023;11:44;11784;286;ESCONDIDINHO DE CARNE DE SOL INDIVIDUAL;ALIMENTOS; PRATOS DE CARNES;1;R$ 53,83 ;R$ 53,83 ;R$ 19,76 ;19,76;Pix;Presencial;Votorantim;Jardim Tatiana
30/11/2023;22:28;11785;163;ESCONDIDINHO DE CAMARAO INDIVIDUAL;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 59,44 ;R$ 59,44 ;R$ 16,51 ;16,51;Pix;Presencial;Sorocaba;Jardim Piazza Di Roma
30/11/2023;21:41;11786;40;CARNE DO SOL APERITIVO TRINCHADA;ALIMENTOS; ENTRADAS;5;R$ 69,29 ;R$ 346,45 ;R$ 10,31 ;51,57;Cartão de Crédito;Presencial;Votorantim;Vossoroca
30/11/2023;20:31;11787;8;CAMARAO A MILANESA;ALIMENTOS; ENTRADAS;3;R$ 69,37 ;R$ 208,11 ;R$ 19,18 ;57,53;Dinheiro;Delivery;Votorantim;Jardim Tatiana
30/11/2023;11:50;11788;100;CAVALA EM POSTA;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;3;R$ 109,63 ;R$ 328,89 ;R$ 20,99 ;62,96;Cartão de Crédito;Delivery;Sorocaba;Vila Serrana
30/11/2023;20:07;11789;203;FILE MIGNON TRINCHADO;ALIMENTOS; PRATOS DE CARNES;3;R$ 129,00 ;R$ 387,00 ;R$ 43,70 ;131,11;Pix;Presencial;Votorantim;Jardim Serrano
30/11/2023;21:58;11790;123;TILAPIA FRITA GRANDE;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 138,55 ;R$ 138,55 ;R$ 39,22 ;39,22;Cartão de Crédito;Delivery;Sorocaba;Campolim
30/11/2023;21:33;11791;200;FILE MIGNON ALTO;ALIMENTOS; PRATOS DE CARNES;2;R$ 139,90 ;R$ 279,80 ;R$ 45,53 ;91,07;Cartão de Crédito;Presencial;Votorantim;Jardim Primavera
30/11/2023;13:01;11792;113;PEIXE A DELICIA;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 157,20 ;R$ 157,20 ;R$ 65,77 ;65,77;Dinheiro;Delivery;Sorocaba;Jardim Vergueiro
30/11/2023;21:14;11793;110;POLVO AO FORNO;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 168,00 ;R$ 168,00 ;R$ 56,57 ;56,57;Cartão de Crédito;Presencial;Sorocaba;Vila Hortência
01/12/2023;12:36;11794;912;SUCO DEL VAL MAIS NECTAR UVA LT 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;6;R$ 2,50 ;R$ 15,00 ;R$ 1,42 ;8,49;Pix;Presencial;Sorocaba;Vila Serrana
01/12/2023;13:39;11795;2694;REFRIGERANTE COCA COLA MINI PET 250ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;4;R$ 2,50 ;R$ 10,00 ;R$ 2,32 ;9,28;Cartão de Crédito;Presencial;Sorocaba;Jardim Vergueiro
01/12/2023;12:48;11796;300;ARROZ BRANCO;ALIMENTOS; ACOMPANHAMENTOS;2;R$ 4,00 ;R$ 8,00 ;R$ 0,76 ;1,52;Cartão de Crédito;Delivery;Sorocaba;Jardim Vergueiro
01/12/2023;13:39;11797;954;AGUA MINERAL INDAIA COM GAS 500ML;BEBIDAS NAO ALCOOLICAS ; AGUA MINERAL;7;R$ 5,05 ;R$ 35,35 ;R$ 1,34 ;9,4;Cartão de Crédito;Presencial;Sorocaba;Jardim Vergueiro
01/12/2023;19:48;11798;946;AGUA MINERAL INDAIA SEM GAS 500ML;BEBIDAS NAO ALCOOLICAS ; AGUA MINERAL;34;R$ 5,28 ;R$ 179,52 ;R$ 1,14 ;38,68;Cartão de Crédito;Presencial;Votorantim;Vila Nova
01/12/2023;11:43;11799;931;REFRIGERANTE LATA COCA ZERO 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;6;R$ 6,50 ;R$ 39,00 ;R$ 2,77 ;16,6;Pix;Presencial;Sorocaba;Jardim São Paulo
01/12/2023;14:28;11800;900;REFRIGERANTE KS COCA COLA 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;34;R$ 7,81 ;R$ 265,54 ;R$ 2,03 ;69,02;Cartão de Crédito;Presencial;Votorantim;Jardim Serrano
01/12/2023;19:53;11801;867;CERVEJA LATA DEVASSA LAGER 350ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;1;R$ 9,57 ;R$ 9,57 ;R$ 2,84 ;2,84;Pix;Delivery;Votorantim;Jardim Tatiana
01/12/2023;20:12;11802;963;SUCO COPO ABACAXI;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;1;R$ 9,74 ;R$ 9,74 ;R$ 1,79 ;1,79;Pix;Presencial;Votorantim;Vossoroca
01/12/2023;12:39;11803;969;SUCO COPO ABACAXI COM HORTELA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;1;R$ 9,87 ;R$ 9,87 ;R$ 1,80 ;1,8;Cartão de Crédito;Presencial;Votorantim;Jardim Tatiana
01/12/2023;21:41;11804;966;SUCO COPO MORANGO;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;6;R$ 12,78 ;R$ 76,68 ;R$ 3,06 ;18,33;Pix;Presencial;Votorantim;Vossoroca
01/12/2023;12:45;11805;826;CERVEJA EISENBAHN PILSEN LONG NECK 355ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;1;R$ 13,90 ;R$ 13,90 ;R$ 5,18 ;5,18;Pix;Presencial;Sorocaba;Jardim Europa
01/12/2023;14:53;11806;859;CERVEJA EISENBAHN PILSEN 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;7;R$ 17,86 ;R$ 125,02 ;R$ 5,76 ;40,32;Dinheiro;Presencial;Sorocaba;Jardim São Paulo
01/12/2023;21:41;11807;881;CERVEJA EISENBAHN PALE ALE LONG NECK 355ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;1;R$ 17,90 ;R$ 17,90 ;R$ 6,36 ;6,36;Pix;Presencial;Votorantim;Vossoroca
01/12/2023;11:18;11808;241;CAIP FRUTA YPIOCA;DRINKS; CAIPIROSCAS DE FRUTA;13;R$ 19,84 ;R$ 257,92 ;R$ 2,72 ;35,34;Dinheiro;Delivery;Sorocaba;Jardim Piazza Di Roma
01/12/2023;14:44;11809;823;CERVEJA BADEN CRISTAL LONG NECK 600ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;2;R$ 19,90 ;R$ 39,80 ;R$ 6,60 ;13,2;Cartão de Crédito;Presencial;Sorocaba;Campolim
01/12/2023;14:51;11810;797;COQUETEL SEM ALCOOL SODA DE MACA VERDE;DRINKS; COQUETEIS;1;R$ 19,90 ;R$ 19,90 ;R$ 8,83 ;8,83;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
01/12/2023;13:24;11811;558;VODKA SMIRNOFF ICE 275ML UND;BEBIDAS ALCOOLICAS ; VODKAS;3;R$ 19,90 ;R$ 59,70 ;R$ 7,54 ;22,63;Pix;Presencial;Sorocaba;Jardim Vergueiro
01/12/2023;21:17;11812;61;PASTEL QUEIJO 06 UNIDADE;ALIMENTOS; ENTRADAS;17;R$ 21,72 ;R$ 369,24 ;R$ 8,05 ;136,79;Cartão de Crédito;Presencial;Votorantim;Vossoroca
01/12/2023;12:26;11813;630;CAIP FRUTA VODKA SMIRNOFF;DRINKS; CAIPIROSCAS DE FRUTA;11;R$ 23,77 ;R$ 261,47 ;R$ 4,96 ;54,53;Cartão de Crédito;Delivery;Sorocaba;Vila Serrana
01/12/2023;22:14;11814;70;PASTEL CARNE COM AZEITONA 06 UNIDADE;ALIMENTOS; ENTRADAS;7;R$ 24,61 ;R$ 172,27 ;R$ 5,84 ;40,85;Cartão de Crédito;Delivery;Votorantim;Vila Nova
01/12/2023;20:48;11815;63;PASTEL PIZZA 06 UNIDADE;ALIMENTOS; ENTRADAS;2;R$ 24,80 ;R$ 49,60 ;R$ 2,08 ;4,16;Pix;Delivery;Sorocaba;Vila Hortência
01/12/2023;21:30;11816;1903;SOBREMESA CHAPEU DE PALHA; DOCES ; TORTAS ;3;R$ 24,90 ;R$ 74,70 ;R$ 33,70 ;101,1;Cartão de Crédito;Presencial;Votorantim;Vila Nova
01/12/2023;19:05;11817;755;COQUETEL BLOND CITRUS HIGHBALL;DRINKS; COQUETEIS;1;R$ 26,90 ;R$ 26,90 ;R$ 16,93 ;16,93;Cartão de Crédito;Presencial;Sorocaba;Vila Hortência
01/12/2023;13:23;11818;65;PASTEL CAMARAO COM CATUPIRI 06 UNIDADE;ALIMENTOS; ENTRADAS;11;R$ 28,85 ;R$ 317,35 ;R$ 8,63 ;94,9;Pix;Delivery;Sorocaba;Jardim Paulista
01/12/2023;11:50;11819;172;ARROZ DE CAMARAO INDIVIDUAL;ALIMENTOS; PRATOS RISOTOS;2;R$ 35,00 ;R$ 70,00 ;R$ 21,07 ;42,13;Cartão de Crédito;Delivery;Sorocaba;Vila Serrana
01/12/2023;19:29;11820;205;PANELADA 200 GRAMAS;ALIMENTOS; ENTRADAS;2;R$ 38,79 ;R$ 77,58 ;R$ 5,59 ;11,18;Cartão de Crédito;Presencial;Sorocaba;Campolim
01/12/2023;19:25;11821;14;FRANGO A PASSARINHA;ALIMENTOS; ENTRADAS;1;R$ 48,64 ;R$ 48,64 ;R$ 20,16 ;20,16;Dinheiro;Presencial;Votorantim;Jardim Serrano
01/12/2023;22:38;11822;107;FILE DE PARGO COM ALCAPARRAS INDIVIDUAL;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;2;R$ 53,60 ;R$ 107,20 ;R$ 28,98 ;57,97;Cartão de Crédito;Presencial;Sorocaba;Campolim
01/12/2023;14:34;11823;286;ESCONDIDINHO DE CARNE DE SOL INDIVIDUAL;ALIMENTOS; PRATOS DE CARNES;2;R$ 53,83 ;R$ 107,66 ;R$ 19,76 ;39,52;Cartão de Crédito;Presencial;Sorocaba;Vila Hortência
01/12/2023;14:03;11824;11;LULA  A DORE;ALIMENTOS; ENTRADAS;3;R$ 59,94 ;R$ 179,82 ;R$ 13,99 ;41,96;Pix;Presencial;Sorocaba;Jardim Piazza Di Roma
01/12/2023;13:49;11825;40;CARNE DO SOL APERITIVO TRINCHADA;ALIMENTOS; ENTRADAS;1;R$ 69,29 ;R$ 69,29 ;R$ 10,31 ;10,31;Dinheiro;Presencial;Votorantim;Jardim Primavera
